date,NO2_reading
2015-08-06,3620006740000000.0
2015-08-07,4466217840000000.0
2015-08-11,3417087520000000.0
2015-08-13,4280666400000000.0
2015-08-14,3840716520000000.0
2015-08-16,3601208740000000.0
2015-08-20,2374511590000000.0
2015-08-22,3675025270000000.0
2015-08-23,4392104420000000.0
2015-09-03,4003839380000000.0
2015-09-04,2657797700000000.0
2015-09-05,4075542250000000.0
2015-09-08,3020228790000000.0
2015-09-09,3422248200000000.0
2015-09-10,3550810790000000.0
2015-09-11,4026484600000000.0
2015-09-17,4472872890000000.0
2015-09-18,3757249200000000.0
2015-09-19,4114381370000000.0
2015-09-20,3590595340000000.0
2015-09-21,2337290330000000.0
2015-09-24,3272839440000000.0
2015-09-25,3175024780000000.0
2015-09-26,3319510970000000.0
2015-09-27,3950393880000000.0
2015-09-28,3402017830000000.0
2015-10-02,3523484330000000.0
2015-10-03,4365406100000000.0
2015-10-05,3199675470000000.0
2015-10-07,3762116470000000.0
2015-10-11,3738566900000000.0
2015-10-14,3748229770000000.0
2015-10-16,4169180860000000.0
2015-10-18,4167879750000000.0
2015-10-19,4251676440000000.0
2015-10-20,3213799470000000.0
2015-10-21,4081805920000000.0
2015-10-23,3454280330000000.0
2015-10-25,4724807090000000.0
2015-10-26,4742714950000000.0
2015-10-27,4280440640000000.0
2015-10-28,3752671030000000.0
2015-10-30,5831579360000000.0
2015-11-03,2716807330000000.0
2015-11-04,3310505230000000.0
2015-11-05,3143453550000000.0
2015-11-06,3237651310000000.0
2015-11-08,3781258340000000.0
2015-11-10,3655092330000000.0
2015-11-12,4653299640000000.0
2015-11-13,4189276470000000.0
2015-11-15,3346041250000000.0
2015-11-17,3347155790000000.0
2015-11-19,3800170150000000.0
2015-11-20,5104516020000000.0
2015-11-21,2988232620000000.0
2015-11-22,4371056940000000.0
2015-11-24,4015142390000000.0
2015-11-26,3485360590000000.0
2015-11-27,3502846750000000.0
2015-11-28,3477270220000000.0
2015-11-29,4098588240000000.0
2015-12-01,3898731870000000.0
2015-12-05,3844760230000000.0
2015-12-06,5415251000000000.0
2015-12-07,4571831090000000.0
2015-12-10,5117682240000000.0
2015-12-12,3481218630000000.0
2015-12-13,4522913020000000.0
2015-12-14,4398532380000000.0
2015-12-15,2207049740000000.0
2015-12-19,3436784510000000.0
2015-12-21,3853888110000000.0
2015-12-22,5036459040000000.0
2015-12-23,3438496590000000.0
2015-12-24,3758301200000000.0
2015-12-26,3668309290000000.0
2015-12-29,3666870740000000.0
2015-12-31,3704269440000000.0
2016-01-02,4035737570000000.0
2016-01-06,4400946150000000.0
2016-01-07,4179456300000000.0
2016-01-08,4209442150000000.0
2016-01-09,3974052440000000.0
2016-01-11,5311525930000000.0
2016-01-13,3659042630000000.0
2016-01-14,4135454890000000.0
2016-01-15,3909333730000000.0
2016-01-16,3492814780000000.0
2016-01-18,4323719420000000.0
2016-01-20,3130061300000000.0
2016-01-22,2462882160000000.0
2016-01-23,3753998720000000.0
2016-01-27,3362271660000000.0
2016-01-29,3604177640000000.0
2016-01-30,4428144030000000.0
2016-02-03,3398935650000000.0
2016-02-07,3155929350000000.0
2016-02-08,2847044160000000.0
2016-02-09,3360915790000000.0
2016-02-10,3227613970000000.0
2016-02-12,3143604680000000.0
2016-02-14,3524935760000000.0
2016-02-15,4222208130000000.0
2016-02-16,4911961900000000.0
2016-02-17,3010977700000000.0
2016-02-19,2523187790000000.0
2016-02-21,3356318030000000.0
2016-02-23,2884235360000000.0
2016-02-26,3182018330000000.0
2016-02-28,4615176970000000.0
2016-03-01,4139172460000000.0
2016-03-02,4500897020000000.0
2016-03-03,5039885890000000.0
2016-03-04,4617435050000000.0
2016-03-06,4899132830000000.0
2016-03-11,5208140160000000.0
2016-03-12,4097669920000000.0
2016-03-13,4424712080000000.0
2016-03-15,4079443150000000.0
2016-03-17,4822419340000000.0
2016-03-18,5234576220000000.0
2016-03-19,5012366420000000.0
2016-03-20,4623408280000000.0
2016-03-21,3644307130000000.0
2016-03-22,4558743250000000.0
2016-03-25,5807553310000000.0
2016-03-26,5556434090000000.0
2016-03-27,3004371500000000.0
2016-03-28,5864897560000000.0
2016-03-29,4025547490000000.0
2016-03-30,3995389570000000.0
2016-03-31,5829255780000000.0
2016-04-02,4032161200000000.0
2016-04-03,3859708600000000.0
2016-04-04,3913715930000000.0
2016-04-05,3571116320000000.0
2016-04-06,5231731880000000.0
2016-04-07,4182017170000000.0
2016-04-10,3057011960000000.0
2016-04-11,4179773320000000.0
2016-04-12,4011061100000000.0
2016-04-13,4275648260000000.0
2016-04-14,3972960980000000.0
2016-04-15,3884434730000000.0
2016-04-16,4984324040000000.0
2016-04-19,3983726320000000.0
2016-04-20,4407021380000000.0
2016-04-21,1528788110000000.0
2016-04-22,3569347870000000.0
2016-04-25,4558483940000000.0
2016-04-26,3622078530000000.0
2016-04-27,3514326390000000.0
2016-04-28,3491211410000000.0
2016-04-29,5125098570000000.0
