date,NO2_reading
2015-04-24,5484744640000000.0
2015-04-25,6152358650000000.0
2015-04-26,5523723620000000.0
2015-04-27,3986111100000000.0
2015-04-28,5454024890000000.0
2015-04-29,5629601000000000.0
2015-05-01,4684124620000000.0
2015-05-02,5102011520000000.0
2015-05-03,4829778230000000.0
2015-05-04,5147614940000000.0
2015-05-05,5062251930000000.0
2015-05-06,5689057850000000.0
2015-05-07,4356677120000000.0
2015-05-08,4806048540000000.0
2015-05-10,5402834780000000.0
2015-05-11,4168963420000000.0
2015-05-12,4801187710000000.0
2015-05-13,5321587420000000.0
2015-05-14,6059797810000000.0
2015-05-15,5020105950000000.0
2015-05-17,5666659590000000.0
2015-05-18,5052665030000000.0
2015-05-19,4763324350000000.0
2015-05-20,4269159640000000.0
2015-05-21,4685888780000000.0
2015-05-22,5837286290000000.0
2015-05-23,4854171500000000.0
2015-05-24,5241889470000000.0
2015-05-26,5457794260000000.0
2015-05-27,5209420590000000.0
2015-05-28,4638036400000000.0
2015-05-29,4607402010000000.0
2015-05-30,6041943630000000.0
2015-05-31,5491854420000000.0
2015-06-02,4966889160000000.0
2015-06-03,4302333700000000.0
2015-06-04,6524934180000000.0
2015-06-05,5869166760000000.0
2015-06-06,5470902500000000.0
2015-06-07,5753015280000000.0
2015-06-08,5200062400000000.0
2015-06-09,5962183940000000.0
2015-06-11,4683941550000000.0
2015-06-12,4474252650000000.0
2015-06-13,5215830830000000.0
2015-06-14,5124138110000000.0
2015-06-15,4633307640000000.0
2015-06-16,5634067770000000.0
2015-06-18,5773936600000000.0
2015-06-19,4876560630000000.0
2015-06-20,4868871030000000.0
2015-06-21,3931110820000000.0
2015-06-22,6166209920000000.0
2015-06-23,5729274850000000.0
2015-06-25,5507953030000000.0
2015-06-27,5567840450000000.0
2015-06-28,5229081880000000.0
2015-06-29,5237720670000000.0
2015-06-30,4387219700000000.0
2015-07-01,4984950570000000.0
2015-07-02,5164331490000000.0
2015-07-04,5823990150000000.0
2015-07-05,4627150270000000.0
2015-07-06,5370677830000000.0
2015-07-07,5252678970000000.0
2015-07-08,4670915980000000.0
2015-07-10,5275207150000000.0
2015-07-11,5749557830000000.0
2015-07-13,5350019030000000.0
2015-07-14,5279183210000000.0
2015-07-15,6125203180000000.0
2015-07-16,5193265070000000.0
2015-07-17,5023581650000000.0
2015-07-18,6113676030000000.0
2015-07-20,5631762980000000.0
2015-07-21,6991903960000000.0
2015-07-22,5291261730000000.0
2015-07-23,4421033180000000.0
2015-07-24,5266031480000000.0
2015-07-25,5249024490000000.0
2015-07-26,4018176790000000.0
2015-07-27,5392045290000000.0
2015-07-29,5882028040000000.0
2015-07-30,4283163920000000.0
2015-07-31,4533092090000000.0
2015-08-01,4491327030000000.0
2015-08-02,4654853880000000.0
2015-08-03,5181180110000000.0
2015-08-05,5483441120000000.0
2015-08-06,4661979770000000.0
2015-08-07,5812884440000000.0
2015-08-08,4752257830000000.0
2015-08-09,5046285930000000.0
2015-08-10,5259733990000000.0
2015-08-11,5030997450000000.0
2015-08-12,5707463390000000.0
2015-08-14,5184943040000000.0
2015-08-15,5368519070000000.0
2015-08-16,5143219580000000.0
2015-08-17,5206223530000000.0
2015-08-18,4404974830000000.0
2015-08-19,4761085600000000.0
2015-08-21,4429461510000000.0
2015-08-22,4229280330000000.0
2015-08-23,5352975580000000.0
2015-08-24,4911701510000000.0
2015-08-25,4550151170000000.0
2015-08-26,5041225920000000.0
2015-08-28,4773999490000000.0
2015-08-30,5362457260000000.0
2015-08-31,4186631310000000.0
2015-09-01,4141525830000000.0
2015-09-02,4007829940000000.0
2015-09-03,3881869290000000.0
2015-09-04,5301469260000000.0
2015-09-06,5034989090000000.0
2015-09-07,5353056110000000.0
2015-09-09,3711875560000000.0
2015-09-11,4385156510000000.0
2015-09-13,5611948150000000.0
2015-09-15,5340557220000000.0
2015-09-16,7994108270000000.0
2015-09-17,4256395810000000.0
2015-09-18,5187804560000000.0
2015-09-19,4703271580000000.0
2015-09-20,5611248070000000.0
2015-09-22,4671400240000000.0
2015-09-24,5389210610000000.0
2015-09-25,4675673200000000.0
2015-09-26,4708913020000000.0
2015-09-27,4640859270000000.0
2015-10-01,3716101270000000.0
2015-10-02,5077292370000000.0
2015-10-03,6066234890000000.0
2015-10-04,5584265480000000.0
2015-10-05,3108149180000000.0
2015-10-06,6093689940000000.0
2015-10-08,3922316070000000.0
2015-10-10,3694635560000000.0
2015-10-11,3770342680000000.0
2015-10-12,3973134390000000.0
2015-10-13,4430558610000000.0
2015-10-15,6064588850000000.0
2015-10-17,3861926680000000.0
2015-10-18,6110823100000000.0
2015-10-19,4914160920000000.0
2015-10-20,6534400290000000.0
2015-10-22,3747922680000000.0
2015-10-24,4582040230000000.0
2015-10-26,2886480280000000.0
2015-10-27,3881365700000000.0
2015-10-28,4130512190000000.0
2015-10-29,3809776650000000.0
2015-10-31,3579788130000000.0
2015-11-02,6786091810000000.0
2015-11-03,7976861300000000.0
2015-11-04,3008831020000000.0
2015-11-05,3424979790000000.0
2015-11-09,4645286300000000.0
2015-11-11,3981947660000000.0
2015-11-12,4137735250000000.0
2015-11-13,4966258870000000.0
2015-11-14,3223811310000000.0
2015-11-16,7068430080000000.0
2015-11-18,2850645760000000.0
2015-11-19,7763626910000000.0
2015-11-20,3633590380000000.0
2015-11-21,7216809930000000.0
2015-11-23,8065291450000000.0
2015-11-25,4974369380000000.0
2015-11-26,5050937370000000.0
2015-11-27,2959786250000000.0
2015-11-28,7924777300000000.0
2015-11-29,2560825660000000.0
2015-11-30,5804944120000000.0
2015-12-02,2743279360000000.0
2015-12-04,5316356150000000.0
2015-12-05,1.02776688e+16
2015-12-06,5483472260000000.0
2015-12-07,8788179010000000.0
2015-12-09,4943252340000000.0
2015-12-11,4033080050000000.0
2015-12-13,3193115720000000.0
2015-12-14,4036829290000000.0
2015-12-15,2672717350000000.0
2015-12-16,3659606340000000.0
2015-12-18,6718170130000000.0
2015-12-20,8022441640000000.0
2015-12-21,7954223600000000.0
2015-12-22,3719308800000000.0
2015-12-23,4171278680000000.0
2015-12-25,3993038880000000.0
2015-12-27,5081316750000000.0
2015-12-28,3253250090000000.0
2015-12-29,4660474920000000.0
2015-12-30,4193502720000000.0
2015-12-31,4923362890000000.0
2016-01-01,6440003890000000.0
2016-01-03,4288422570000000.0
2016-01-05,2953652230000000.0
2016-01-06,3960940710000000.0
2016-01-07,4238698390000000.0
2016-01-08,5035982840000000.0
2016-01-10,3794517440000000.0
2016-01-12,3730221240000000.0
2016-01-13,3522724660000000.0
2016-01-14,2972236020000000.0
2016-01-15,4620391060000000.0
2016-01-16,1882207540000000.0
2016-01-17,3720261480000000.0
2016-01-19,3665296370000000.0
2016-01-21,3125859750000000.0
2016-01-22,2953224880000000.0
2016-01-23,2690209670000000.0
2016-01-24,3139732760000000.0
2016-01-26,4578890940000000.0
2016-01-28,5263828700000000.0
2016-01-30,3623400040000000.0
2016-01-31,3444875420000000.0
2016-02-01,2409018700000000.0
2016-02-02,5996110960000000.0
2016-02-04,4167963230000000.0
2016-02-06,3970880610000000.0
2016-02-07,3654671420000000.0
2016-02-08,2887495510000000.0
2016-02-09,4411018390000000.0
2016-02-10,3336535140000000.0
2016-02-11,5140811710000000.0
2016-02-13,2944696960000000.0
2016-02-15,3213685660000000.0
2016-02-16,3729343990000000.0
2016-02-17,2660494940000000.0
2016-02-18,3211847410000000.0
2016-02-20,3984742880000000.0
2016-02-22,3839726800000000.0
2016-02-23,4134141170000000.0
2016-02-24,3821560430000000.0
2016-02-25,3874159020000000.0
2016-02-27,3108005570000000.0
2016-02-29,4982981330000000.0
2016-03-02,3955603140000000.0
2016-03-03,5090232570000000.0
2016-03-04,2859139860000000.0
2016-03-05,4273960340000000.0
2016-03-07,3838848480000000.0
2016-03-09,3666613850000000.0
2016-03-10,3881329200000000.0
2016-03-11,5357114860000000.0
2016-03-12,4234754000000000.0
2016-03-13,4447899270000000.0
2016-03-14,8103580550000000.0
2016-03-16,5312607180000000.0
2016-03-18,4428261340000000.0
2016-03-19,4403048000000000.0
2016-03-20,4196117010000000.0
2016-03-21,4684578270000000.0
2016-03-23,5627745040000000.0
2016-03-25,4513822720000000.0
2016-03-26,4370400880000000.0
2016-03-27,6630997860000000.0
2016-03-28,5003182710000000.0
2016-03-29,3898979100000000.0
2016-03-30,5658355270000000.0
2016-04-01,4451984590000000.0
2016-04-03,5316238580000000.0
2016-04-04,4754567990000000.0
2016-04-05,4077980180000000.0
2016-04-06,3831114050000000.0
2016-04-08,4781777140000000.0
2016-04-10,5133256870000000.0
2016-04-11,4345231300000000.0
2016-04-12,4699770650000000.0
2016-04-13,3775263640000000.0
2016-04-14,4280745320000000.0
2016-04-15,4115761400000000.0
2016-04-17,5394946540000000.0
2016-04-18,4900380520000000.0
2016-04-19,6321536340000000.0
2016-04-20,5369298070000000.0
2016-04-21,4656990090000000.0
2016-04-22,4430343590000000.0
2016-04-24,6101973850000000.0
2016-04-26,4343744170000000.0
2016-04-27,5015400280000000.0
2016-04-28,6589623900000000.0
2016-04-29,5239006480000000.0
2016-04-30,6191419230000000.0
2016-05-01,5841946870000000.0
2016-05-03,6647989290000000.0
2016-05-04,8006210960000000.0
2016-05-05,5237497330000000.0
2016-05-06,4868792640000000.0
2016-05-07,7148227350000000.0
2016-05-08,5249612900000000.0
2016-05-09,4556896950000000.0
2016-05-10,6613964020000000.0
2016-05-12,5657405010000000.0
2016-05-13,7241212320000000.0
2016-05-14,5030428370000000.0
2016-05-15,4735765160000000.0
2016-05-16,6739022190000000.0
2016-05-17,6578140770000000.0
2016-05-19,6566019840000000.0
2016-05-20,5660271900000000.0
2016-05-21,5634373790000000.0
2016-05-22,5160613660000000.0
