date,NO2_reading
2016-05-13,6843358760000000.0
2016-05-15,5408519710000000.0
2016-05-16,6235035160000000.0
2016-05-17,5793578020000000.0
2016-05-18,5995879040000000.0
2016-05-20,5312323720000000.0
2016-05-21,5710107480000000.0
2016-05-22,4175722630000000.0
2016-05-23,3818682800000000.0
2016-05-24,6596625240000000.0
2016-05-25,5492175470000000.0
2016-05-27,4310253350000000.0
2016-05-29,5411154130000000.0
2016-06-10,5465007660000000.0
2016-06-14,5836570110000000.0
2016-06-15,3789615810000000.0
2016-06-16,6850108300000000.0
2016-06-17,5779985520000000.0
2016-06-18,5692551800000000.0
2016-06-19,5244268890000000.0
2016-06-20,6791543740000000.0
2016-06-21,6182244110000000.0
2016-06-22,5051015220000000.0
2016-06-23,4984099090000000.0
2016-06-25,3912940960000000.0
2016-06-27,5421657480000000.0
2016-06-28,6015285310000000.0
2016-06-29,6060251470000000.0
2016-07-01,3629439830000000.0
2016-07-02,5803956810000000.0
2016-07-03,6261341300000000.0
2016-07-04,6044692410000000.0
2016-07-05,4745062690000000.0
2016-07-06,7143634960000000.0
2016-07-07,5209239670000000.0
2016-07-08,4820689010000000.0
2016-07-09,5224865300000000.0
2016-07-10,5316555330000000.0
2016-07-11,5412791590000000.0
2016-07-12,5183910100000000.0
2016-07-13,4428353950000000.0
2016-07-15,5618489390000000.0
2016-07-16,5700073900000000.0
2016-07-17,4666870660000000.0
2016-07-19,4806207990000000.0
2016-07-20,6724461180000000.0
2016-07-21,5554335460000000.0
2016-07-22,4434262210000000.0
2016-07-23,6057264320000000.0
2016-07-24,5031034500000000.0
2016-07-25,5659737710000000.0
2016-07-26,6586159480000000.0
2016-07-27,5932597520000000.0
2016-07-28,6491641740000000.0
2016-07-29,6311140370000000.0
2016-07-30,5571614650000000.0
2016-07-31,5570100140000000.0
2016-08-01,6083220420000000.0
2016-08-02,5493068290000000.0
2016-08-03,5747284720000000.0
2016-08-04,6013166820000000.0
2016-08-05,6321797800000000.0
2016-08-06,4648826430000000.0
2016-08-07,6563155630000000.0
2016-08-08,5997579310000000.0
2016-08-09,5663073830000000.0
2016-08-10,5811444010000000.0
2016-08-11,5087333460000000.0
2016-08-12,5356660130000000.0
2016-08-13,5547492500000000.0
2016-08-14,5928203770000000.0
2016-08-16,5238287610000000.0
2016-08-17,5130415210000000.0
2016-08-18,4605495040000000.0
2016-08-19,5444647900000000.0
2016-08-20,6171362810000000.0
2016-08-21,4802948650000000.0
2016-08-22,4483210610000000.0
2016-08-23,5257764210000000.0
2016-08-24,5540195350000000.0
2016-08-25,5256601880000000.0
2016-08-28,4606997210000000.0
2016-08-29,4985306520000000.0
2016-08-31,4386523380000000.0
2016-09-01,5991634000000000.0
2016-09-02,6660112370000000.0
2016-09-03,5744524130000000.0
2016-09-04,5836270530000000.0
2016-09-06,6297307360000000.0
2016-09-07,5238842730000000.0
2016-09-08,3019048210000000.0
2016-09-09,5601865710000000.0
2016-09-10,6026716900000000.0
2016-09-11,6004155970000000.0
2016-09-12,6396596260000000.0
2016-09-13,5690218560000000.0
2016-09-14,5928595150000000.0
2016-09-15,4475229490000000.0
2016-09-17,5825030070000000.0
2016-09-18,6082157950000000.0
2016-09-21,5160393010000000.0
2016-09-22,4346195790000000.0
2016-09-23,5081886910000000.0
2016-09-24,3717639940000000.0
2016-09-25,5550587560000000.0
2016-09-27,5627487340000000.0
2016-09-28,2246709870000000.0
2016-09-29,5196711250000000.0
2016-09-30,7099127820000000.0
2016-10-01,4353320600000000.0
2016-10-02,5695769810000000.0
2016-10-04,5994251780000000.0
2016-10-06,6440208970000000.0
2016-10-07,2913692930000000.0
2016-10-16,4131838000000000.0
2016-10-17,5109595890000000.0
2016-10-22,8462644110000000.0
2016-10-23,3903576860000000.0
2016-10-24,7503550530000000.0
2016-10-25,6288457040000000.0
2016-10-27,3840046510000000.0
2016-10-31,3660363060000000.0
2016-11-02,2769226600000000.0
2016-11-03,5028501000000000.0
2016-11-05,5185633450000000.0
2016-11-10,4404104290000000.0
2016-11-11,4091346120000000.0
2016-11-12,3698738060000000.0
2016-11-15,6568363820000000.0
2016-11-16,6206030170000000.0
2016-11-17,5013283400000000.0
2016-11-18,3521428390000000.0
2016-11-21,4949294290000000.0
2016-11-26,7930449340000000.0
2016-11-27,5378903760000000.0
2016-11-28,5771598530000000.0
2016-11-30,6208446090000000.0
2016-12-01,6124534780000000.0
2016-12-03,6412522000000000.0
2016-12-04,5363466040000000.0
2016-12-05,6431922910000000.0
2016-12-07,6110352260000000.0
2016-12-09,5861335430000000.0
2016-12-10,7357987650000000.0
2016-12-13,1622379340000000.0
2016-12-14,6151532940000000.0
2016-12-16,6306022920000000.0
2016-12-18,5026942470000000.0
2016-12-26,3581528940000000.0
2016-12-27,6299781260000000.0
2016-12-28,9154884930000000.0
2016-12-29,4994430640000000.0
2016-12-30,6698790160000000.0
2017-01-01,7444033020000000.0
2017-01-02,7102107990000000.0
2017-01-06,6048291590000000.0
2017-01-08,6111843150000000.0
2017-01-12,5321906860000000.0
2017-01-13,6382718150000000.0
2017-01-15,7863805410000000.0
2017-01-17,7124234590000000.0
2017-01-19,4535252460000000.0
2017-01-21,5253958330000000.0
2017-01-24,9333325790000000.0
2017-01-26,6147382930000000.0
2017-01-27,6084221680000000.0
2017-01-29,4051311390000000.0
2017-02-04,4904879500000000.0
2017-02-05,4226448880000000.0
2017-02-06,3815088450000000.0
2017-02-09,5415349780000000.0
2017-02-11,4847527190000000.0
2017-02-12,8804475720000000.0
2017-02-13,3637818510000000.0
2017-02-14,4189511080000000.0
2017-02-16,5491184410000000.0
2017-02-19,5204583920000000.0
2017-02-25,5807473850000000.0
2017-02-27,4681900900000000.0
2017-02-28,9063559960000000.0
2017-03-01,5857874760000000.0
2017-03-02,5111552250000000.0
2017-03-03,4217631580000000.0
2017-03-04,6738440760000000.0
2017-03-06,5817700170000000.0
2017-03-08,5929718820000000.0
2017-03-11,5260714850000000.0
2017-03-18,5966359190000000.0
2017-03-20,3804232650000000.0
2017-03-22,7160382640000000.0
2017-03-25,7861196220000000.0
2017-03-26,6588659150000000.0
2017-03-28,5374253390000000.0
2017-03-29,6356314300000000.0
2017-03-31,8021330850000000.0
2017-04-01,7228005830000000.0
2017-04-02,5865815610000000.0
2017-04-04,5862968590000000.0
2017-04-06,5439827340000000.0
2017-04-07,7536131620000000.0
2017-04-08,4521120950000000.0
2017-04-10,4734433180000000.0
2017-04-11,6523364910000000.0
2017-04-12,5720873350000000.0
2017-04-13,5705165050000000.0
2017-04-14,6495883560000000.0
2017-04-15,5759990300000000.0
2017-04-17,7639044940000000.0
2017-04-18,5894737920000000.0
2017-04-19,4732110680000000.0
2017-04-20,4636482160000000.0
2017-04-21,3509152560000000.0
2017-04-22,4925524870000000.0
2017-04-23,5863867310000000.0
2017-04-27,4600832320000000.0
2017-04-29,5995619190000000.0
2017-04-30,5052024000000000.0
2017-05-01,4464534480000000.0
2017-05-02,8988574670000000.0
2017-05-03,3168907400000000.0
2017-05-04,5405561550000000.0
2017-05-05,4641797180000000.0
2017-05-06,3475711140000000.0
2017-05-08,5572629340000000.0
2017-05-09,6123937780000000.0
2017-05-10,6573599380000000.0
2017-05-11,6046379800000000.0
2017-05-12,5970834540000000.0
2017-05-13,6208309730000000.0
2017-05-14,5393760050000000.0
2017-05-15,6261656980000000.0
2017-05-16,6521108440000000.0
2017-05-17,4740943280000000.0
2017-05-18,4798562950000000.0
2017-05-19,6511712660000000.0
2017-05-20,5299549950000000.0
2017-05-23,4531976480000000.0
2017-05-25,5590640820000000.0
2017-05-26,4794137520000000.0
2017-05-27,6847394420000000.0
2017-05-28,5877963930000000.0
2017-05-29,6681089530000000.0
2017-06-01,5152629850000000.0
2017-06-02,4877016970000000.0
2017-06-05,5772937480000000.0
2017-06-06,4452956060000000.0
2017-06-07,5524337800000000.0
2017-06-08,5834422090000000.0
2017-06-09,4037446690000000.0
2017-06-10,5660322900000000.0
2017-06-11,4177866620000000.0
2017-06-12,5809237470000000.0
2017-06-16,5993808320000000.0
2017-06-17,5938659330000000.0
2017-06-18,5101584170000000.0
2017-06-19,6385205470000000.0
2017-06-20,5907261510000000.0
2017-06-21,5977893860000000.0
2017-06-22,6041523260000000.0
2017-06-23,5493743130000000.0
2017-06-24,3661430360000000.0
2017-06-25,6353063550000000.0
2017-06-26,6028450460000000.0
2017-06-27,2977137920000000.0
2017-06-28,6139221960000000.0
2017-06-29,6099118770000000.0
2017-06-30,7489146290000000.0
2017-07-02,7163862640000000.0
2017-07-03,6556370120000000.0
2017-07-05,5369888630000000.0
2017-07-06,5353300920000000.0
2017-07-07,6054845180000000.0
2017-07-08,4747414720000000.0
2017-07-09,7158133690000000.0
2017-07-10,5864192120000000.0
2017-07-11,5458369780000000.0
2017-07-12,6467383770000000.0
2017-07-13,5230137910000000.0
2017-07-14,7224912380000000.0
2017-07-15,6373765830000000.0
2017-07-16,6675099660000000.0
2017-07-17,6034889150000000.0
2017-07-18,5281358080000000.0
2017-07-19,6255584970000000.0
2017-07-20,4644752650000000.0
2017-07-21,5782910930000000.0
2017-07-22,6431712990000000.0
2017-07-23,6338549240000000.0
2017-07-24,4967648300000000.0
2017-07-25,5956072740000000.0
2017-07-26,5496444670000000.0
2017-07-27,5532582520000000.0
2017-07-28,6221825990000000.0
2017-07-29,6532170660000000.0
2017-07-30,5266608620000000.0
2017-07-31,4967887200000000.0
2017-08-01,6616608110000000.0
2017-08-03,5830621040000000.0
2017-08-04,5522373920000000.0
2017-08-05,5443598850000000.0
2017-08-06,5430716640000000.0
2017-08-07,4877678390000000.0
2017-08-08,4943976580000000.0
2017-08-09,5195649860000000.0
2017-08-10,5843019000000000.0
2017-08-11,5282078020000000.0
2017-08-12,5459139120000000.0
