date,NO2_reading
2015-04-06,8119127790000000.0
2015-04-08,8247382500000000.0
2015-04-10,1.05670551e+16
2015-04-11,6826741530000000.0
2015-04-13,6214530450000000.0
2015-04-15,9820514660000000.0
2015-04-17,8540608500000000.0
2015-04-19,5736922030000000.0
2015-04-20,9826616740000000.0
2015-04-22,9169345010000000.0
2015-04-24,8237333350000000.0
2015-04-25,1.04121926e+16
2015-04-26,8374220930000000.0
2015-04-27,7263166580000000.0
2015-04-28,6617504680000000.0
2015-04-29,7926767480000000.0
2015-04-30,7499421460000000.0
2015-05-03,8216473230000000.0
2015-05-04,8465136800000000.0
2015-05-05,8766005700000000.0
2015-05-06,1.38514692e+16
2015-05-07,8270911940000000.0
2015-05-08,1.05412037e+16
2015-05-12,7722575610000000.0
2015-05-13,9241730240000000.0
2015-05-14,8371965540000000.0
2015-05-15,6914864060000000.0
2015-05-16,1.1061349e+16
2015-05-17,7695349280000000.0
2015-05-19,5743894910000000.0
2015-05-20,7066732490000000.0
2015-05-21,8694515970000000.0
2015-05-22,9184476180000000.0
2015-05-23,9274171200000000.0
2015-05-24,7282730160000000.0
2015-05-26,8091116020000000.0
2015-05-27,6614170720000000.0
2015-05-29,4935463960000000.0
2015-05-30,8007572460000000.0
2015-05-31,7698398700000000.0
2015-06-01,5584295000000000.0
2015-06-02,5694198380000000.0
2015-06-04,8850267060000000.0
2015-06-05,8499194820000000.0
2015-06-06,7939058600000000.0
2015-06-08,9651698830000000.0
2015-06-09,9043093370000000.0
2015-06-11,8202395400000000.0
2015-06-12,4957284540000000.0
2015-06-13,6265556810000000.0
2015-06-14,6296603520000000.0
2015-06-15,6894020580000000.0
2015-06-16,8511096710000000.0
2015-06-17,4040653960000000.0
2015-06-18,6502797920000000.0
2015-06-20,5220473160000000.0
2015-06-21,5714770200000000.0
2015-06-22,6029568760000000.0
2015-06-23,5633147570000000.0
2015-06-25,6261545310000000.0
2015-06-27,6719403860000000.0
2015-06-30,5145087350000000.0
2015-07-01,6911421640000000.0
2015-07-02,6769311380000000.0
2015-07-03,5139546840000000.0
2015-07-04,6165769690000000.0
2015-07-06,6101319410000000.0
2015-07-07,6897777070000000.0
2015-07-08,5965373490000000.0
2015-07-09,6114015870000000.0
2015-07-10,4971433770000000.0
2015-07-11,7145026530000000.0
2015-07-13,6791829890000000.0
2015-07-14,6976515090000000.0
2015-07-16,5699624000000000.0
2015-07-18,6037777510000000.0
2015-07-20,6986419290000000.0
2015-07-22,8634901290000000.0
2015-07-23,6056138500000000.0
2015-07-24,7437014510000000.0
2015-07-25,6149887440000000.0
2015-07-26,5918833230000000.0
2015-07-27,6663081800000000.0
2015-07-29,6494248250000000.0
2015-07-30,5104943900000000.0
2015-07-31,5420432340000000.0
2015-08-01,5504665770000000.0
2015-08-02,6434964820000000.0
2015-08-04,6104613650000000.0
2015-08-05,6652182790000000.0
2015-08-07,7292326720000000.0
2015-08-08,6993353510000000.0
2015-08-09,6508014690000000.0
2015-08-10,6048820950000000.0
2015-08-11,6955992130000000.0
2015-08-12,6855501170000000.0
2015-08-14,6018015300000000.0
2015-08-15,4648842540000000.0
2015-08-16,6980283930000000.0
2015-08-17,7086934410000000.0
2015-08-18,6968475450000000.0
2015-08-19,5730590720000000.0
2015-08-21,5451474210000000.0
2015-08-23,6138709780000000.0
2015-08-24,7307088530000000.0
2015-08-25,5350585970000000.0
2015-08-26,5847646290000000.0
